Coeffs
-51.21278437872979
4138.2789725271
12.169418605177986
1527.6696916178093
2.7277686692405823
-724.7963465307561
1509.6382722554324
65.34374519976097
-0.06723282913446305
104.22541794451605
-2.3424229950612867
-4.293204105057909
